Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFile,CountDeclFunction,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"P",,,,,,,,,,,,0,,0,,0,,0,,0,0,,0,,0,,33,,5,5,,28,28,,8,8,16,1,,,2,,,,,
Function,"P",,,,,,,,,,,,0,,0,,0,,0,,0,0,,0,,0,,9,,2,2,,14,14,,8,8,8,1,,,3,,,,,
Class,"PHPMailer",3,3,4,1,19,1,16,1,,,,1886,,,1886,196,,,196,1116,,1116,593,,,593,,,111,,111,649,,649,,,,,18,18,6,,234,219,253,102
Public Function,"PHPMailer::_mime_types",,,,,,,,,,,,91,,,91,0,,,0,91,,91,0,,,0,1,,1,,1,2,,2,2,2,2,1,,,0,,,,,
Public Function,"PHPMailer::addaddress",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::addattachment",,,,,,,,,,,,23,,,23,3,,,3,20,,20,1,,,1,3,,1,,1,16,,16,3,3,3,1,,,1,,,,,
Public Function,"PHPMailer::addbcc",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::addcc",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::addcustomheader",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::addembeddedimage",,,,,,,,,,,,25,,,25,4,,,4,20,,20,1,,,1,3,,1,,1,16,,16,3,3,3,1,,,1,,,,,
Public Function,"PHPMailer::addrappend",,,,,,,,,,,,12,,,12,1,,,1,11,,11,0,,,0,3,,1,,1,7,,7,3,3,3,1,,,2,,,,,
Public Function,"PHPMailer::addreplyto",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::addrformat",,,,,,,,,,,,9,,,9,1,,,1,8,,8,0,,,0,2,,1,,1,4,,4,2,2,2,1,,,1,,,,,
Public Function,"PHPMailer::addstringattachment",,,,,,,,,,,,12,,,12,0,,,0,11,,11,2,,,2,1,,1,,1,9,,9,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::attachall",,,,,,,,,,,,51,,,51,8,,,8,39,,39,4,,,4,17,,1,,1,29,,29,7,7,7,5,,,3,,,,,
Public Function,"PHPMailer::base64encodewrapmb",,,,,,,,,,,,31,,,31,5,,,5,22,,22,4,,,4,2,,1,,1,17,,17,3,3,3,1,,,2,,,,,
Public Function,"PHPMailer::clearaddresses",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearallrecipients",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearattachments",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearbccs",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearccs",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearcustomheaders",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::clearreplytos",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::createbody",,,,,,,,,,,,69,,,69,6,,,6,63,,63,2,,,2,50,,1,,1,51,,51,9,7,9,1,,,4,,,,,
Public Function,"PHPMailer::createheader",,,,,,,,,,,,71,,,71,12,,,12,53,,53,6,,,6,2048,,1,,1,37,,37,13,13,17,1,,,2,,,,,
Public Function,"PHPMailer::encodefile",,,,,,,,,,,,14,,,14,1,,,1,13,,13,0,,,0,2,,1,,1,10,,10,2,2,2,1,,,1,,,,,
Public Function,"PHPMailer::encodeheader",,,,,,,,,,,,54,,,54,5,,,5,44,,44,5,,,5,22,,1,,1,29,,29,9,7,11,8,,,3,,,,,
Public Function,"PHPMailer::encodeq",,,,,,,,,,,,26,,,26,3,,,3,20,,20,3,,,3,5,,1,,1,10,,10,4,2,4,5,,,1,,,,,
Public Function,"PHPMailer::encodeq_callback",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::encodeqp",,,,,,,,,,,,40,,,40,0,,,0,39,,39,8,,,8,32,,1,,1,29,,29,10,10,13,1,,,5,,,,,
Public Function,"PHPMailer::encodestring",,,,,,,,,,,,25,,,25,0,,,0,24,,24,1,,,1,9,,1,,1,15,,15,7,3,7,7,,,2,,,,,
Public Function,"PHPMailer::endboundary",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::fixeol",,,,,,,,,,,,6,,,6,0,,,0,6,,6,0,,,0,1,,1,,1,4,,4,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::getboundary",,,,,,,,,,,,19,,,19,1,,,1,18,,18,0,,,0,8,,1,,1,13,,13,4,4,4,1,,,1,,,,,
Public Function,"PHPMailer::getfile",,,,,,,,,,,,12,,,12,0,,,0,12,,12,0,,,0,3,,1,,1,7,,7,3,3,3,1,,,2,,,,,
Public Function,"PHPMailer::getmailmime",,,,,,,,,,,,29,,,29,2,,,2,26,,26,1,,,1,14,,1,,1,16,,16,6,4,6,5,,,2,,,,,
Public Function,"PHPMailer::hasmultibytes",,,,,,,,,,,,7,,,7,0,,,0,7,,7,1,,,1,2,,1,,1,3,,3,2,2,2,1,,,1,,,,,
Public Function,"PHPMailer::headerline",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::inlineimageexists",,,,,,,,,,,,11,,,11,1,,,1,10,,10,0,,,0,3,,1,,1,6,,6,3,3,3,3,,,2,,,,,
Public Function,"PHPMailer::iserror",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::ishtml",,,,,,,,,,,,7,,,7,0,,,0,7,,7,0,,,0,2,,1,,1,3,,3,2,2,2,1,,,1,,,,,
Public Function,"PHPMailer::ismail",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::isqmail",,,,,,,,,,,,4,,,4,0,,,0,4,,4,0,,,0,1,,1,,1,2,,2,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::issendmail",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::issmtp",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::lang",,,,,,,,,,,,11,,,11,1,,,1,10,,10,1,,,1,4,,1,,1,5,,5,3,3,3,1,,,1,,,,,
Public Function,"PHPMailer::mailsend",,,,,,,,,,,,42,,,42,6,,,6,36,,36,0,,,0,72,,1,,1,24,,24,10,10,13,1,,,3,,,,,
Public Function,"PHPMailer::msghtml",,,,,,,,,,,,31,,,31,0,,,0,30,,30,1,,,1,44,,1,,1,24,,24,10,10,13,1,,,4,,,,,
Public Function,"PHPMailer::rfcdate",,,,,,,,,,,,9,,,9,1,,,1,8,,8,0,,,0,1,,1,,1,6,,6,2,2,2,1,,,0,,,,,
Public Function,"PHPMailer::secureheader",,,,,,,,,,,,6,,,6,0,,,0,6,,6,0,,,0,1,,1,,1,4,,4,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::send",,,,,,,,,,,,45,,,45,6,,,6,34,,34,6,,,6,13,,1,,1,24,,24,7,5,7,3,,,1,,,,,
Public Function,"PHPMailer::sendmailsend",,,,,,,,,,,,25,,,25,3,,,3,22,,22,0,,,0,10,,1,,1,15,,15,5,5,5,3,,,1,,,,,
Public Function,"PHPMailer::serverhostname",,,,,,,,,,,,11,,,11,1,,,1,10,,10,0,,,0,3,,1,,1,5,,5,3,3,3,1,,,1,,,,,
Public Function,"PHPMailer::servervar",,,,,,,,,,,,17,,,17,2,,,2,15,,15,1,,,1,6,,3,,3,7,,7,4,4,4,1,,,2,,,,,
Public Function,"PHPMailer::set",,,,,,,,,,,,8,,,8,0,,,0,8,,8,0,,,0,2,,1,,1,4,,4,2,2,2,1,,,1,,,,,
Public Function,"PHPMailer::seterror",,,,,,,,,,,,4,,,4,0,,,0,4,,4,0,,,0,1,,1,,1,2,,2,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::setlanguage",,,,,,,,,,,,25,,,25,1,,,1,24,,24,0,,,0,3,,1,,1,17,,17,3,3,3,1,,,1,,,,,
Public Function,"PHPMailer::setmessagetype",,,,,,,,,,,,15,,,15,0,,,0,15,,15,0,,,0,9,,1,,1,8,,8,5,5,8,1,,,2,,,,,
Public Function,"PHPMailer::setwordwrap",,,,,,,,,,,,16,,,16,1,,,1,14,,14,1,,,1,5,,1,,1,7,,7,4,3,4,5,,,1,,,,,
Public Function,"PHPMailer::sign",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,1,,1,,1,3,,3,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::smtpclose",,,,,,,,,,,,8,,,8,0,,,0,8,,8,0,,,0,3,,1,,1,4,,4,3,3,3,1,,,2,,,,,
Public Function,"PHPMailer::smtpconnect",,,,,,,,,,,,45,,,45,5,,,5,39,,39,1,,,1,60,,1,,1,27,,27,10,10,11,1,,,4,,,,,
Public Function,"PHPMailer::smtpsend",,,,,,,,,,,,60,,,60,6,,,6,53,,53,2,,,2,164,,1,,1,37,,37,15,15,15,5,,,3,,,,,
Public Function,"PHPMailer::textline",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PHPMailer::utf8charboundary",,,,,,,,,,,,31,,,31,0,,,0,25,,25,9,,,9,6,,1,,1,16,,16,7,7,7,1,,,3,,,,,
Public Function,"PHPMailer::wraptext",,,,,,,,,,,,72,,,72,5,,,5,65,,65,2,,,2,116,,1,,1,45,,45,18,18,18,1,,,6,,,,,
Class,"PO",5,5,5,3,18,0,17,0,,,,343,,,343,18,,,18,253,,253,73,,,73,,,17,,17,185,,185,,,,,29,25,4,,76,72,83,49
Public Function,"PO::add_comment_to_entry",,,,,,,,,,,,13,,,13,0,,,0,13,,13,0,,,0,4,,1,,1,7,,7,4,4,4,1,,,1,,,,,
Public Function,"PO::comment_block",,,,,,,,,,,,4,,,4,0,,,0,4,,4,0,,,0,1,,1,,1,2,,2,1,1,1,1,,,0,,,,,
Public Function,"PO::export",,,,,,,,,,,,9,,,9,0,,,0,9,,9,0,,,0,2,,1,,1,6,,6,2,2,2,1,,,1,,,,,
Public Function,"PO::export_entries",,,,,,,,,,,,4,,,4,0,,,0,3,,3,1,,,1,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"PO::export_entry",,,,,,,,,,,,21,,,21,0,,,0,21,,21,0,,,0,97,,1,,1,22,,22,11,11,11,1,,,2,,,,,
Public Function,"PO::export_headers",,,,,,,,,,,,8,,,8,0,,,0,8,,8,0,,,0,2,,1,,1,5,,5,2,2,2,1,,,1,,,,,
Public Function,"PO::export_to_file",,,,,,,,,,,,8,,,8,0,,,0,8,,8,0,,,0,3,,1,,1,8,,8,3,3,3,3,,,1,,,,,
Public Function,"PO::import_from_file",,,,,,,,,,,,16,,,16,0,,,0,16,,16,0,,,0,6,,1,,1,13,,13,5,5,5,4,,,2,,,,,
Public Function,"PO::poify",,,,,,,,,,,,23,,,23,3,,,3,18,,18,2,,,2,2,,1,,1,10,,10,2,2,4,1,,,1,,,,,
Public Function,"PO::prepend_each_line",,,,,,,,,,,,10,,,10,0,,,0,8,,8,2,,,2,4,,1,,1,8,,8,3,3,3,1,,,1,,,,,
Public Function,"PO::read_entry",,,,,,,,,,,,104,,,104,0,,,0,99,,99,6,,,6,169,,1,,1,72,,72,29,25,34,29,,,4,,,,,
Public Function,"PO::read_line",,,,,,,,,,,,16,,,16,0,,,0,16,,16,0,,,0,3,,3,,3,10,,10,4,4,4,3,,,1,,,,,
Public Function,"PO::trim_quotes",,,,,,,,,,,,5,,,5,0,,,0,5,,5,0,,,0,4,,1,,1,5,,5,3,3,3,1,,,1,,,,,
Public Function,"PO::unpoify",,,,,,,,,,,,23,,,23,0,,,0,23,,23,0,,,0,5,,1,,1,16,,16,6,6,6,1,,,4,,,,,
Class,"POMO_CachedFileReader",2,2,2,1,7,0,7,0,,,,9,,,9,0,,,0,9,,9,0,,,0,,,2,,2,5,,5,,,,,2,2,1,,2,2,2,1
Public Function,"POMO_CachedFileReader::pomo_cachedfilereader",,,,,,,,,,,,7,,,7,0,,,0,7,,7,0,,,0,2,,1,,1,5,,5,2,2,2,1,,,1,,,,,
Class,"POMO_CachedIntFileReader",1,1,1,1,3,0,3,0,,,,5,,,5,0,,,0,5,,5,0,,,0,,,2,,2,1,,1,,,,,1,1,0,,1,1,1,1
Public Function,"POMO_CachedIntFileReader::pomo_cachedintfilereader",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Class,"POMO_FileReader",1,1,1,1,4,0,4,0,,,,37,,,37,6,,,6,31,,31,0,,,0,,,8,,8,14,,14,,,,,2,2,1,,9,9,9,7
Public Function,"POMO_FileReader::close",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
Public Function,"POMO_FileReader::feof",,,,,,,,,,,,3,,,3,0,,,0,3,,3,0,,,0,1,,1,,1,1,,1,1,1,1,1,,,0,,,,,
