"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-comments.php","0","0","0","0","0","0","0","0","0","","0","509","45","455","16","7892496","278","0","278","47","41","52","7","47","41","6","0.04","0","0","0","0","False","0","0","0","0","True","32","111","6","True","True","128","22","155","23","0.8258064516129032","7","427","0.2997658079625293","2","172","2","9","9","0","1","1","0","0","0","12","20","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-dynamic-album.php","4","4","4","1","13","0","13","0","0","","1","226","17","202","9","1339392","139","2","137","27","27","28","1","27","27","3","0.04","4","4","4","1","False","0","0","0","0","True","12","20","0","False","True","30","8","32","10","0.9375","6","121","0.24793388429752067","0","44","1","7","0","0","0","0","0","0","0","1","2","no"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-edit.php","0","0","0","0","0","0","0","0","0","","0","1721","87","1591","56","999999999","962","0","962","198","188","227","1","198","188","14","0.04","0","0","0","0","False","0","0","0","0","True","100","397","1","True","True","356","23","506","26","0.7035573122529645","15","3154","0.1128725428027901","9","537","5","36","20","0","7","7","2","0","0","39","63","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-filemanager.php","0","0","0","0","0","0","0","0","0","","0","45","7","33","5","2","17","0","17","2","2","2","1","2","2","1","0.15","0","0","0","0","False","0","0","0","0","False","0","11","0","False","True","8","5","9","7","0.8888888888888888","6","29","0.27586206896551724","0","17","0","0","0","1","0","0","0","0","0","1","1","no"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-functions.php","9","8","10","2","51","0","50","0","0","","79","4597","137","3984","505","1","2397","103","2294","1","1","1","1","70","70","6","0.13","725","662","808","171","False","0","0","0","1","True","118","709","5","True","True","441","31","701","34","0.6291012838801712","11","2542","0.17348544453186468","4","700","1","48","36","0","20","20","8","4","0","46","88","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-logs.php","0","0","0","0","0","0","0","0","0","","0","229","8","216","10","3341","107","0","107","24","22","25","1","24","22","6","0.05","0","0","0","0","False","0","0","0","0","True","7","50","0","False","True","35","18","35","13","1.0","9","215","0.16279069767441862","1","61","1","1","3","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-options.php","0","0","0","0","0","0","0","0","0","","0","3161","57","3074","41","999999999","1517","0","1517","244","243","279","8","244","243","7","0.01","0","0","0","0","True","2","0","0","0","True","183","825","6","True","True","1013","25","1189","31","0.8519764507989908","21","13658","0.07416898521013325","15","1622","9","141","14","0","16","14","3","1","0","58","83","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-plugins.php","0","0","0","0","0","0","0","0","0","","0","386","19","360","11","937558232","215","0","215","51","51","54","1","51","51","7","0.03","0","0","0","0","False","0","0","0","0","True","15","75","0","False","True","70","19","107","15","0.6542056074766355","10","410","0.17073170731707318","0","82","1","6","5","0","1","1","0","0","0","2","2","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-refresh-metadata.php","0","0","0","0","0","0","0","0","0","","0","199","16","177","6","811008","125","0","125","34","34","38","1","34","34","6","0.03","0","0","0","0","False","0","0","0","0","True","16","21","1","True","True","14","6","11","7","1.2727272727272727","4","40","0.35","0","22","0","0","3","0","0","0","0","0","0","2","6","yes"
"/Users/sbicer/Desktop/akademik/zenphoto/zenphoto-Zenphoto-1.4.4/zp-core/admin-tags.php","0","0","0","0","0","0","0","0","0","","0","264","16","244","11","16832","105","0","105","22","22","24","1","22","22","5","0.05","0","0","0","0","False","0","0","0","0","True","11","45","4","True","True","66","18","79","14","0.8354430379746836","11","400","0.165","0","111","3","3","2","0","1","1","0","0","0","0","0","yes"
