"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/opclasses.php","1","1","1","1","27","4","22","0","0","","2","91","19","59","13","8","29","5","24","4","5","4","1","4","5","1","0.22","2","2","2","2","False","0","0","0","0","True","2","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/operators.php","2","2","3","1","40","5","34","0","0","","4","221","32","168","21","36","106","11","95","11","7","11","1","11","7","2","0.12","11","11","12","4","False","0","0","0","0","True","10","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/plugin_slony.php","4","4","4","1","51","6","43","1","0","","36","2240","275","1796","169","9360","1148","107","1041","93","38","93","60","93","38","3","0.09","157","147","164","49","False","0","0","0","0","True","248","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/privileges.php","30","25","31","11","122","10","104","7","0","","2","289","30","229","30","10","168","6","162","6","5","6","1","31","29","4","0.13","60","50","62","22","False","0","0","0","0","True","73","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/redirect.php","0","0","0","0","0","0","0","0","0","","0","27","7","18","2","6","14","0","14","5","5","5","1","5","5","2","0.11","0","0","0","0","False","0","0","0","0","True","7","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/reports.php","5","5","5","1","37","4","32","0","0","","7","348","43","272","33","13","202","19","183","13","7","13","1","13","9","3","0.12","37","37","37","7","False","0","0","0","0","True","72","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/roles.php","9","9","10","1","52","4","48","0","0","","11","669","63","566","40","32","439","29","410","17","8","17","1","36","36","4","0.07","106","106","110","11","False","0","0","0","0","True","166","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/rules.php","4","4","4","1","38","5","33","0","0","","4","207","32","159","16","16","114","11","103","9","6","9","1","14","14","3","0.10","19","19","19","4","False","0","0","0","0","True","60","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/schemas.php","4","4","4","1","40","4","35","1","0","","9","447","58","348","41","144","243","22","221","13","10","13","1","13","11","5","0.12","38","38","40","14","False","0","0","0","1","True","56","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/sequences.php","5","5","5","1","37","4","31","1","0","","13","608","83","465","60","72","349","36","313","20","9","20","1","20","15","5","0.13","70","70","75","18","False","0","0","0","0","True","106","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/servers.php","1","1","1","1","25","4","21","0","0","","6","185","37","139","9","36","67","12","55","7","7","7","1","7","7","2","0.06","11","11","11","6","True","0","1","0","0","True","8","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/sql.php","11","9","11","1","50","1","43","6","0","","1","224","25","151","48","207360","110","3","107","26","26","40","1","26","26","5","0.32","11","9","11","1","True","9","2","0","0","True","25","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/sqledit.php","9","9","9","1","34","6","24","3","0","","3","145","30","90","25","8","78","8","70","5","4","5","4","22","22","1","0.28","28","28","28","3","True","3","1","0","0","True","29","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/tables.php","14","14","16","3","94","9","82","4","0","","9","958","103","796","73","80","546","27","519","22","12","22","1","45","43","5","0.09","128","126","144","35","True","2","2","0","0","True","188","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/tablespaces.php","5","5","5","1","37","4","31","1","0","","6","295","39","223","33","22","158","17","141","12","7","12","1","12","9","3","0.15","31","31","31","6","False","0","0","0","0","True","48","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/tblproperties.php","7","7","7","1","58","5","50","3","0","","10","622","67","503","53","28","355","26","329","15","8","15","1","25","24","3","0.11","74","71","78","15","False","0","0","0","0","True","114","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/themes/themes.php","0","0","0","0","0","0","0","0","0","","0","15","2","7","6","1","1","0","1","1","1","1","1","1","1","0","0.86","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/triggers.php","2","2","2","1","31","3","26","0","0","","10","400","56","307","37","34","214","27","187","18","9","18","1","18","9","2","0.12","28","28","28","10","False","0","0","0","0","True","57","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/types.php","8","8","10","3","63","6","55","1","0","","9","650","78","530","42","52","390","29","361","15","9","15","1","22","22","4","0.08","79","74","95","33","False","0","0","0","0","True","133","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/users.php","4","4","5","1","32","3","28","0","0","","9","379","45","297","37","30","224","25","199","16","8","16","1","16","10","3","0.12","42","42","45","9","False","0","0","0","0","True","72","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/viewproperties.php","4","4","4","1","44","5","36","2","0","","9","485","69","368","48","30","271","26","245","16","8","16","1","18","18","4","0.13","38","37","39","14","False","0","0","0","0","True","87","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phppgadmin/phppgadmin-REL_5-0-0/views.php","8","8","9","1","62","7","50","4","0","","10","726","97","555","79","128","409","26","383","19","11","19","1","28","28","8","0.14","86","86","94","18","False","0","0","0","0","True","83","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
