"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Comments/Archive.php","3","3","3","1","19","2","15","1","1","","16","491","62","255","175","1","154","21","133","1","1","1","1","12","12","4","0.69","55","55","63","16","False","0","0","0","0","False","0","15","0","False","True","9","5","10","3","0.9","3","20","0.45","0","18","0","0","1","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Comments/Edit.php","3","3","4","1","25","4","18","2","1","","11","378","60","212","106","1","110","12","98","1","1","1","1","8","8","3","0.50","43","43","51","13","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Comments/Ping.php","2","2","2","1","14","1","12","0","1","","6","161","15","79","67","1","39","8","31","1","1","1","1","3","3","2","0.85","13","13","13","6","False","0","0","0","0","False","0","6","0","False","True","5","4","6","3","0.8333333333333334","3","11","0.45454545454545453","0","10","0","0","1","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Comments/Recent.php","2","2","2","1","13","2","10","0","1","","2","62","6","25","31","1","13","3","10","1","1","1","1","4","4","1","1.24","5","5","5","2","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Attachment/Admin.php","2","2","2","1","16","3","11","2","1","","3","124","16","43","65","1","27","8","19","1","1","1","1","4","4","2","1.51","7","7","7","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Attachment/Edit.php","3","3","4","1","23","4","17","2","1","","8","273","41","142","90","1","84","9","75","1","1","1","1","9","9","3","0.63","28","28","34","13","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Attachment/Related.php","3","3","3","1","24","6","14","4","1","","1","52","7","18","27","1","11","2","9","1","1","1","1","3","3","1","1.50","3","3","3","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Attachment/Unattached.php","1","1","1","1","14","3","8","3","1","","1","42","4","12","26","1","6","2","4","1","1","1","1","1","1","0","2.17","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Page/Admin.php","3","3","3","1","23","5","15","3","1","","1","51","6","19","26","1","12","2","10","1","1","1","1","3","3","2","1.37","3","3","3","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Page/Edit.php","5","5","6","1","30","4","22","3","1","","6","249","35","137","77","1","79","7","72","1","1","1","1","9","9","4","0.56","31","31","38","9","False","0","0","0","0","False","0","0","2","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Page/List.php","2","2","3","1","15","2","12","1","1","","1","44","3","16","25","1","7","2","5","1","1","1","1","2","2","1","1.56","2","2","3","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Post/Admin.php","3","3","3","1","19","3","14","1","1","","4","157","21","64","72","1","39","9","30","1","1","1","1","6","6","2","1.12","12","12","12","4","False","0","0","0","0","False","0","0","2","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Post/Date.php","3","3","3","1","23","3","18","1","1","","2","101","11","43","47","1","27","5","22","1","1","1","1","5","5","2","1.09","6","6","6","2","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Post/Edit.php","4","4","5","1","26","4","20","2","1","","24","850","125","491","234","1","278","25","253","1","1","1","1","13","13","4","0.48","111","111","135","37","False","0","0","0","0","False","0","0","9","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Post/Recent.php","1","1","1","1","11","1","10","0","1","","1","39","2","14","23","1","4","2","2","1","1","1","1","1","1","0","1.64","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Related.php","1","1","1","1","12","0","12","0","1","","2","61","3","28","30","1","8","3","5","1","1","1","1","2","2","1","1.07","3","3","3","2","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Contents/Related/Author.php","2","2","2","1","16","1","15","0","1","","1","45","2","19","24","1","5","2","3","1","1","1","1","2","2","1","1.26","2","2","2","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Do.php","6","6","7","3","32","5","24","3","1","","1","87","7","53","27","1","18","3","15","1","1","1","1","6","6","2","0.51","6","6","7","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/ExceptionHandle.php","1","1","1","1","5","0","5","0","1","","1","33","1","9","23","1","4","2","2","1","1","1","1","1","1","0","2.56","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Feedback.php","7","7","11","4","53","8","38","6","1","","5","333","48","197","88","1","114","7","107","1","1","1","1","13","13","6","0.45","35","35","55","24","False","0","0","0","0","False","0","0","3","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Init.php","4","4","6","1","49","12","25","12","1","","1","72","13","29","30","1","20","2","18","1","1","1","1","4","4","1","1.03","4","4","6","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/typecho/typecho-0.9-13.12.1-beta/var/Widget/Interface/Do.php","1","1","1","1","1","0","1","0","1","","1","20","0","5","15","1","2","2","0","1","1","1","1","1","1","0","3.00","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
