"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/db_common.inc.php","0","0","0","0","0","0","0","0","0","","0","82","12","40","31","84","30","0","30","10","10","14","1","10","10","3","0.78","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/db_info.inc.php","9","9","11","1","46","4","38","4","0","","1","266","31","166","70","903168","100","1","99","32","32","42","8","32","32","7","0.42","9","9","11","1","True","3","3","0","0","True","6","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.006024096385542169,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/db_links.inc.php","0","0","0","0","0","0","0","0","0","","0","158","20","107","31","42624","87","0","87","19","19","22","1","19","19","3","0.29","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.009345794392523364,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/db_structure.lib.php","5","5","5","1","48","4","37","8","0","","2","125","12","79","37","2","49","2","47","2","2","2","1","5","5","2","0.47","10","10","10","2","False","0","0","0","0","True","5","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/db_table_exists.lib.php","0","0","0","0","0","0","0","0","0","","0","86","9","62","17","1428","36","0","36","17","17","20","1","17","17","4","0.27","0","0","0","0","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/dbi/drizzle-wrappers.lib.php","2","2","2","1","9","0","8","1","3","","22","442","30","201","211","1","136","37","99","1","1","1","1","6","6","2","1.05","46","45","47","24","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/dbi/drizzle.dbi.lib.php","3","3","3","1","17","1","13","2","0","","23","603","51","321","231","4","203","24","179","3","3","3","1","16","16","2","0.72","73","73","79","37","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/dbi/mysql.dbi.lib.php","2","2","3","1","12","0","10","1","0","","23","476","42","246","189","4","139","25","114","3","3","3","1","17","17","2","0.77","62","62","71","39","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0040650406504065045,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/dbi/mysqli.dbi.lib.php","3","3","4","1","19","0","16","1","0","","23","679","52","414","215","64","228","25","203","7","7","7","1","17","17","2","0.52","80","80","93","41","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.0024154589371980675,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_change_password.lib.php","0","0","0","0","0","0","0","0","0","","0","74","2","61","11","4","17","0","17","5","5","6","1","5","5","1","0.18","0","0","0","0","False","0","0","0","0","False","0","13","0","False","True","27","8","52","14","0.5192307692307693","6","125","0.216","0","50","1","7","0","0","0","0","0","0","0","0",0.01639344262295082,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_create_database.lib.php","0","0","0","0","0","0","0","0","0","","0","45","3","32","11","6","15","0","15","6","6","6","1","6","6","2","0.34","0","0","0","0","False","0","0","0","0","False","0","9","0","False","True","8","4","15","8","0.5333333333333333","2","13","0.6153846153846154","1","10","1","3","0","0","0","0","0","0","0","0",0.03125,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_create_table.lib.php","0","0","0","0","0","0","0","0","0","","0","63","3","32","28","4","12","0","12","4","4","4","1","4","4","1","0.88","0","0","0","0","False","0","0","0","0","False","0","7","0","False","True","10","5","16","9","0.625","4","28","0.35714285714285715","0","17","1","3","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_export.lib.php","2","2","3","1","6","0","6","0","0","","2","351","26","312","15","999999999","152","2","150","50","50","70","1","50","50","3","0.05","4","4","6","2","False","0","0","0","0","True","24","65","0","False","True","66","11","82","8","0.8048780487804879","10","401","0.16458852867830423","2","118","1","10","0","0","0","0","0","0","0","0",0.003205128205128205,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_import.lib.php","0","0","0","0","0","0","0","0","0","","0","269","24","228","22","368640","93","0","93","23","23","31","1","23","23","4","0.10","0","0","0","0","True","2","0","0","0","False","0","47","0","False","True","40","14","63","14","0.6349206349206349","7","147","0.272108843537415","0","67","1","7","0","1","1","1","0","0","0","3",0.0043859649122807015,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_import_ajax.lib.php","1","1","2","1","5","0","5","0","0","","4","91","9","44","39","6","25","4","21","4","4","4","3","4","4","2","0.89","6","6","10","4","True","0","3","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_select_lang.lib.php","5","5","5","1","38","5","31","3","0","","2","103","12","68","25","2","28","3","25","2","2","2","1","9","9","2","0.37","10","10","10","2","False","0","0","0","0","False","0","6","0","False","True","4","4","9","9","0.4444444444444444","3","8","0.5","0","8","1","1","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/display_tbl.lib.php","18","18","28","1","119","12","91","20","0","","22","3032","296","2006","816","1","1141","46","1095","1","1","1","1","94","94","7","0.41","396","396","627","35","True","150","38","0","0","True","38","52","2","True","True","41","7","72","13","0.5694444444444444","4","102","0.4019607843137255","1","66","3","16","0","0","0","0","0","0","0","0",0.0004985044865403788,"yes"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/bdb.lib.php","1","1","1","1","15","0","15","0","1","","3","76","4","52","20","1","7","4","3","1","1","1","1","1","1","0","0.38","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/berkeleydb.lib.php","0","0","0","0","0","0","0","0","1","","0","20","3","6","11","1","2","1","1","1","1","1","1","1","1","0","1.83","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/binlog.lib.php","1","1","1","1","4","0","4","0","1","","1","25","2","9","14","1","3","2","1","1","1","1","1","1","1","0","1.56","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/innobase.lib.php","0","0","0","0","0","0","0","0","1","","0","20","2","6","12","1","2","1","1","1","1","1","1","1","1","0","2.00","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/innodb.lib.php","1","1","1","1","26","0","25","0","1","","10","350","17","264","69","1","38","11","27","1","1","1","1","4","4","1","0.26","16","16","16","10","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/memory.lib.php","1","1","1","1","8","0","8","0","1","","1","28","2","13","13","1","3","2","1","1","1","1","1","1","1","0","1.00","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/merge.lib.php","0","0","0","0","0","0","0","0","1","","0","15","2","5","8","1","1","1","0","1","1","1","1","1","1","0","1.60","0","0","0","0","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/phpmyadmin/phpmyadmin-RELEASE_3_5_0/libraries/engines/mrg_myisam.lib.php","1","1","1","1","4","0","4","0","1","","1","30","3","10","17","1","4","2","2","1","1","1","1","1","1","0","1.70","1","1","1","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
