Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclFile,CountDeclFunction,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/ku.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/lt.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/lv.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/mk.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/mn.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/ms.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/nb.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/nl.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/no.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
File,"/Users/sbicer/Desktop/akademik/pyrocms/pyrocms-2.2.2/system/cms/themes/pyrocms/js/ckeditor/lang/pl.js",0,0,0,0,0,0,0,0,0,,0,5,0,5,0,0,0,0,0,1,1,0,4,0,4,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,4.00,0,0,0,0
