"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","inline_css_lines","Defected"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_display.php","15","15","20","3","88","12","73","3","0","","14","1343","189","1031","123","2","494","32","462","2","2","2","1","95","95","6","0.12","219","216","286","45","False","0","0","3","0","True","8","0","8","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_install.php","7","6","9","3","57","5","48","3","0","","8","518","56","394","69","2","161","13","148","2","2","2","1","37","27","5","0.18","61","51","75","28","False","0","0","0","0","False","0","0","3","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_jabber.php","5","4","6","2","31","4","24","2","1","","22","873","128","558","188","2","311","36","275","2","2","2","1","40","29","5","0.34","111","98","139","63","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_messenger.php","5","5","6","2","33","5","25","2","3","","42","1659","262","1125","275","2","651","83","568","2","2","2","1","37","37","5","0.24","248","247","275","120","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_module.php","6","6","9","3","39","6","29","3","1","","19","883","145","575","163","2","305","40","265","2","2","2","1","25","25","5","0.28","131","127","182","65","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_posting.php","25","24","33","4","162","24","128","9","0","","16","2716","409","2063","244","2","1003","36","967","2","2","2","1","164","156","7","0.12","407","387","530","70","False","0","0","0","0","False","0","0","38","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_privmsgs.php","14","13","17","3","105","16","84","5","0","","17","1992","306","1507","193","2","698","38","660","2","2","2","1","44","42","6","0.13","241","231","291","63","False","0","0","0","0","True","1","0","30","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_profile_fields.php","7","6","9","3","40","5","33","0","2","","25","1162","178","849","135","2","419","57","362","2","2","2","1","27","23","5","0.16","185","155","233","98","False","0","0","0","0","True","9","0","6","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_template.php","9","5","9","4","49","7","36","5","1","","14","814","126","516","173","2","279","22","257","2","2","2","1","52","21","5","0.34","132","78","137","66","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_transfer.php","2","2","2","1","15","2","11","1","3","","43","906","151","514","241","2","299","67","232","2","2","2","1","8","8","2","0.47","101","101","110","62","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_upload.php","4","4","5","2","26","4","20","0","3","","30","1012","171","665","176","2","389","64","325","2","2","2","1","23","22","6","0.26","138","130","172","75","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/functions_user.php","11","10","14","4","80","12","64","5","0","","41","3590","567","2656","456","2","1331","82","1249","2","2","2","1","67","63","10","0.17","461","446","587","187","False","0","0","0","0","True","1","0","40","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","yes"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/hooks/index.php","5","4","5","2","19","2","16","0","1","","8","250","32","142","76","2","75","12","63","2","2","2","1","9","9","4","0.54","40","37","45","19","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_ban.php","1","1","1","1","6","0","6","0","1","","3","39","4","24","11","1","5","4","1","1","1","1","1","1","1","0","0.46","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_logs.php","1","1","1","1","6","0","6","0","1","","3","39","4","24","11","1","5","4","1","1","1","1","1","1","1","0","0.46","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_main.php","1","1","1","1","6","0","6","0","1","","3","40","4","25","11","1","5","4","1","1","1","1","1","1","1","0","0.44","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_notes.php","1","1","1","1","6","0","6","0","1","","3","38","4","23","11","1","5","4","1","1","1","1","1","1","1","0","0.48","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_pm_reports.php","1","1","1","1","6","0","6","0","1","","3","39","4","24","11","1","5","4","1","1","1","1","1","1","1","0","0.46","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_queue.php","1","1","1","1","6","0","6","0","1","","3","39","4","24","11","1","5","4","1","1","1","1","1","1","1","0","0.46","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_reports.php","1","1","1","1","6","0","6","0","1","","3","39","4","24","11","1","5","4","1","1","1","1","1","1","1","0","0.46","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/info/mcp_warn.php","1","1","1","1","6","0","6","0","1","","3","40","4","25","11","1","5","4","1","1","1","1","1","1","1","0","0.44","3","3","3","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_ban.php","24","21","27","1","191","32","152","7","1","","1","219","36","162","21","2","83","5","78","2","2","2","1","24","21","4","0.13","24","21","27","1","False","0","0","0","0","True","2","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_forum.php","22","22","29","4","138","24","110","4","0","","3","447","78","336","33","2","157","7","150","2","2","2","1","52","51","3","0.10","68","67","89","12","False","0","0","0","0","True","4","0","3","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_front.php","45","45","46","1","357","54","298","5","0","","1","380","57","304","19","2","98","3","95","2","2","2","1","45","45","5","0.06","45","45","46","1","False","0","0","0","0","False","0","0","6","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_logs.php","11","11","13","1","93","15","74","3","1","","2","218","36","160","22","2","76","7","69","2","2","2","1","22","21","5","0.14","23","22","27","2","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_main.php","20","18","22","4","157","27","126","4","1","","8","1317","228","1022","70","2","502","22","480","2","2","2","1","34","34","5","0.07","160","145","176","33","False","0","0","0","0","True","8","0","10","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
"/Users/sbicer/Desktop/akademik/phpbb/phpbb-release-3.0.10/phpBB/includes/mcp/mcp_notes.php","9","9","11","1","71","12","56","2","1","","3","251","45","181","25","2","96","10","86","2","2","2","1","24","24","3","0.14","28","28","33","3","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","no"
