"Name","AvgCyclomatic","AvgCyclomaticModified","AvgCyclomaticStrict","AvgEssential","AvgLine","AvgLineBlank","AvgLineCode","AvgLineComment","CountDeclClass","CountDeclFile","CountDeclFunction","CountLine","CountLineBlank","CountLineCode","CountLineComment","CountPath","CountStmt","CountStmtDecl","CountStmtExe","Cyclomatic","CyclomaticModified","CyclomaticStrict","Essential","MaxCyclomatic","MaxCyclomaticModified","MaxNesting","RatioCommentToCode","SumCyclomatic","SumCyclomaticModified","SumCyclomaticStrict","SumEssential","Has_Session","Session_Reads","Session_Writes","Cookies","Header_Access","Has_Param","Param_Reads","Context_Switches","DB_Query","DB_Query_Binary","Has_HTML","total_tags","unique_tags","total_attrs","unique_attrs","avg_attrs","max_depth","total_depth","avg_depth","total_comment","total_text","forms","inputs","anchors","frames","scripts","in_page_scripts","external_scripts","css_included","style_tags","inline_css","Defect_Count","Defected"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/search/contacts/contacts.php","9","7","9","5","63","7","55","1","1","","2","168","18","116","34","1","65","5","60","1","1","1","1","17","13","3","0.29","18","14","19","11","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.008620689655172414,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/search/content/content.php","14","11","16","7","124","16","104","4","1","","2","284","36","214","34","1","134","4","130","1","1","1","1","27","21","4","0.16","28","22","32","15","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.004672897196261682,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/search/newsfeeds/newsfeeds.php","10","7","11","7","68","7","60","1","1","","2","180","19","126","35","1","76","5","71","1","1","1","1","20","14","3","0.28","21","15","22","15","False","0","0","0","0","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.007936507936507936,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/search/weblinks/weblinks.php","11","8","12","7","79","9","69","1","1","","2","203","23","145","35","1","90","5","85","1","1","1","1","22","16","4","0.24","23","17","24","15","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.006896551724137931,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/cache/cache.php","3","3","4","2","24","4","19","0","1","","3","113","20","66","27","1","37","7","30","1","1","1","1","6","6","2","0.41","11","11","14","7","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.015151515151515152,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/highlight/highlight.php","7","7","8","5","54","10","35","9","1","","1","86","12","40","34","1","25","2","23","1","1","1","1","7","7","1","0.85","7","7","8","5","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/languagecode/languagecode.php","5","5","7","2","55","4","45","6","1","","2","144","11","95","38","1","37","3","34","1","1","1","1","7","7","3","0.40","11","11","15","4","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.010526315789473684,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/languagefilter/languagefilter.php","10","10","14","2","60","6","50","3","1","","9","635","72","468","95","1","245","18","227","1","1","1","1","22","22","6","0.20","91","91","127","21","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.002136752136752137,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/log/log.php","4","3","4","1","31","3","28","0","1","","1","52","5","33","14","1","18","2","16","1","1","1","1","4","3","2","0.42","4","3","4","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,"no"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/logout/logout.php","2","2","2","1","16","1","12","2","1","","3","97","8","44","45","1","26","5","21","1","1","1","1","2","2","1","1.02","6","6","7","3","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.022727272727272728,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/p3p/p3p.php","2","2","2","1","13","0","10","3","1","","1","37","2","15","20","1","8","2","6","1","1","1","1","2","2","1","1.33","2","2","2","1","False","0","0","0","0","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.06666666666666667,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/redirect/redirect.php","3","3","4","1","46","4","36","6","1","","2","123","11","77","35","1","31","3","28","1","1","1","1","6","6","3","0.45","7","7","8","2","False","0","0","0","2","False","0","0","1","True","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.012987012987012988,"yes"
"/Users/sbicer/Desktop/akademik/joomla/joomla-cms-3.1.0/plugins/system/remember/remember.php","11","11","13","11","87","10","71","6","1","","1","108","12","76","20","1","39","2","37","1","1","1","1","11","11","4","0.26","11","11","13","11","False","0","0","0","1","False","0","0","0","False","False","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0.013157894736842105,"yes"
